route_name,origin,destination,service_type,route_name_simple,origin_country,destination_country,distance_km,operator,type,train_gco2_pkm,plane_gco2_pkm,train_co2_kg,plane_co2_kg,co2_savings_kg,savings_percent,emission_source,calculation_date,is_outlier_distance,is_cross_border,distance_category,is_flight_competitive,co2_ratio_train_plane,type_encoded,capacity,passengers_estimated,load_factor,is_underserved
C44,Pont Saint Vincent,Nancy,day,Pont Saint Vincent → Nancy,FR,FR,11.03,SNCF,day,14,144,0.15,1.59,1.44,90.6,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0943,0,300,90,0.3,0
C46+,Nancy,Reims,day,Nancy → Reims,FR,FR,169.27,SNCF,day,14,144,2.37,24.37,22.0,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0973,0,300,202,0.6733,0
C43,Remiremont,Nancy,day,Remiremont → Nancy,FR,FR,81.19,SNCF,day,14,144,1.14,11.69,10.55,90.2,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0975,0,300,135,0.45,0
C46+,Revigny,Nancy,day,Revigny → Nancy,FR,FR,88.43,SNCF,day,14,144,1.24,12.73,11.49,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0974,0,300,169,0.5633,0
K31,Nancy,Sarrebourg,day,Nancy → Sarrebourg,FR,FR,64.66,SNCF,day,14,144,0.91,9.31,8.4,90.2,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0977,0,300,204,0.68,0
K31,Strasbourg,Nancy,day,Strasbourg → Nancy,FR,FR,115.17,SNCF,day,14,144,1.61,16.58,14.97,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0971,0,300,90,0.3,0
TER,Thionville,Nancy,day,Thionville → Nancy,CH,CH,71.57,SNCF (Société Nationale des Chemins de fer Français),day,14,144,1.0,10.31,9.31,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.097,0,300,118,0.3933,0
C40+,Thionville,Nancy,day,Thionville → Nancy,FR,FR,73.85,SNCF,day,14,144,1.03,10.63,9.6,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0969,0,300,137,0.4567,0
C46,Toul,Nancy,day,Toul → Nancy,FR,FR,21.62,SNCF,day,14,144,0.3,3.11,2.81,90.4,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0965,0,300,115,0.3833,0
071A,Toulon,Nancy,day,Toulon → Nancy,FR,FR,618.7,SNCF,day,14,144,8.66,89.09,80.43,90.3,Back-on-Track 2022,2026-03-22,1,0,long,1,0.0972,0,300,228,0.76,0
P48,Nancy,Verdun,day,Nancy → Verdun,FR,FR,78.54,SNCF,day,14,144,1.1,11.31,10.21,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0973,0,300,111,0.37,0
K850,Vittel,Nancy,day,Vittel → Nancy,FR,FR,56.84,SNCF,day,14,144,0.8,8.18,7.38,90.2,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0978,0,300,125,0.4167,0
K2,Nantes,Saint Nazaire,day,Nantes → Saint Nazaire,FR,FR,51.07,SNCF,day,14,144,0.71,7.35,6.64,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0966,0,300,159,0.53,0
121A,Nevers,Nantes,day,Nevers → Nantes,FR,FR,356.06,SNCF,day,14,144,4.98,51.27,46.29,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0971,0,300,96,0.32,0
C7,Nort Sur Erdre,Nantes,day,Nort Sur Erdre → Nantes,FR,FR,25.13,SNCF Voyageurs LO,day,14,144,0.35,3.62,3.27,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0967,0,300,132,0.44,0
K1,Nantes,Orleans,day,Nantes → Orleans,FR,FR,269.71,SNCF,day,14,144,3.78,38.84,35.06,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0973,0,300,164,0.5467,0
434A,Paris Austerlitz,Nantes,day,Paris Austerlitz → Nantes,FR,FR,342.05,SNCF,day,14,144,4.79,49.26,44.47,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0972,0,300,135,0.45,0
434A,Paris Bercy Bourg Pays D Auv,Nantes,day,Paris Bercy Bourg Pays d Auv → Nantes,FR,FR,343.01,SNCF,day,14,144,4.8,49.39,44.59,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0972,0,300,146,0.4867,0
411C,Nantes,Paris Montparnasse Hall 1 2,night,Nantes → Paris Montparnasse Hall 1 2,FR,FR,339.2,SNCF VOYAGEURS,night,14,144,4.75,48.84,44.09,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0973,1,200,104,0.52,0
C10,Pornic,Nantes,day,Pornic → Nantes,FR,FR,43.56,SNCF,day,14,144,0.61,6.27,5.66,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0973,0,300,90,0.3,0
K14,Quimper,Nantes,night,Quimper → Nantes,FR,FR,209.78,SNCF VOYAGEURS,night,14,144,2.94,30.21,27.27,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0973,1,200,130,0.65,0
INCONNU,Redon,Nantes,day,Redon → Nantes,FR,FR,63.4,OCEdefault,day,14,144,0.89,9.13,8.24,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0975,0,300,229,0.7633,0
K4,Nantes,Rennes,day,Nantes → Rennes,FR,FR,99.01,SNCF,day,14,144,1.39,14.26,12.87,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0975,0,300,151,0.5033,0
C11,Nantes,Sainte Pazanne,day,Nantes → Sainte Pazanne,FR,FR,24.02,SNCF,day,14,144,0.34,3.46,3.12,90.2,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0983,0,300,160,0.5333,0
P1,Nantes,Saumur,night,Nantes → Saumur,FR,FR,111.17,SNCF VOYAGEURS,night,14,144,1.56,16.01,14.45,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0974,1,200,141,0.705,0
C2,Savenay,Nantes,day,Savenay → Nantes,FR,FR,34.61,SNCF,day,14,144,0.48,4.98,4.5,90.4,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0964,0,300,93,0.31,0
TGV,Nantes,St Gervais Les Bains Le Fayet,day,Nantes → St Gervais les Bains le Fayet,CH,CH,646.48,SNCF (Société Nationale des Chemins de fer Français),day,14,144,9.05,93.09,84.04,90.3,Back-on-Track 2022,2026-03-22,1,0,long,1,0.0972,0,300,227,0.7567,0
061A,Nantes,Strasbourg,day,Nantes → Strasbourg,FR,FR,707.53,SNCF,day,14,144,9.91,101.88,91.97,90.3,Back-on-Track 2022,2026-03-22,1,0,long,0,0.0973,0,300,159,0.53,0
P1,Nantes,Tours,night,Nantes → Tours,FR,FR,169.6,SNCF VOYAGEURS,night,14,144,2.37,24.42,22.05,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0971,1,200,169,0.845,0
K8,Nimes Centre,Narbonne,night,Nimes Centre → Narbonne,FR,FR,130.85,SNCF VOYAGEURS,night,14,144,1.83,18.84,17.01,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0971,1,200,98,0.49,0
K3,Narbonne,Perpignan,day,Narbonne → Perpignan,FR,FR,55.94,SNCF,day,14,144,0.78,8.06,7.28,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0968,0,300,232,0.7733,0
K3,Narbonne,Portbou,day,Narbonne → Portbou,FR,FR,86.07,SNCF,day,14,144,1.2,12.39,11.19,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0969,0,300,185,0.6167,0
C3,Toulouse Matabiau,Narbonne,night,Toulouse Matabiau → Narbonne,FR,FR,133.83,SNCF VOYAGEURS,night,14,144,1.87,19.27,17.4,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.097,1,200,137,0.685,0
Naumburg(Saale)Hbf → Ostseebad Binz,Naumburg Saale Hbf,Ostseebad Binz,day,Naumburg Saale → Ostseebad Binz,DE,DE,380.29,DB,day,14,144,5.32,54.76,49.44,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0972,0,300,161,0.5367,0
411A,Saint Nazaire,Paris Montparnasse Hall 1 2,night,Saint Nazaire → Paris Montparnasse Hall 1 2,FR,FR,378.45,SNCF VOYAGEURS,night,14,144,5.3,54.5,49.2,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0972,1,200,113,0.565,0
RE,Pontarlier,Neuchatel,day,Pontarlier → Neuchatel,CH,CH,45.48,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.64,6.55,5.91,90.2,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0977,0,300,204,0.68,0
S20,Neuchatel,Sugiez,day,Neuchatel → Sugiez,CH,CH,14.4,TPF (Transports publics fribourgeois),day,14,144,0.2,2.07,1.87,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0966,0,300,156,0.52,0
R,Neuchatel,Yverdon Les Bains,day,Neuchatel → Yverdon les Bains,CH,CH,32.78,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.46,4.72,4.26,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0975,0,300,90,0.3,0
RB,Neuenburg Baden,Offenburg,day,Neuenburg Baden → Offenburg,CH,CH,79.24,DB Regio (DB Regio AG Baden-Württemberg),day,14,144,1.11,11.41,10.3,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0973,0,300,100,0.3333,0
P45,Neufchateau Lycee Professionnel,Toul,day,Neufchateau Lycee Professionnel → Toul,FR,FR,37.74,SNCF,day,14,144,0.53,5.43,4.9,90.2,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0976,0,300,142,0.4733,0
K45,Neufchateau,Toul,day,Neufchateau → Toul,FR,FR,38.32,SNCF,day,14,144,0.54,5.52,4.98,90.2,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0978,0,300,164,0.5467,0
F37,Wissembourg,Neustadt Weinstr Hbf,day,Wissembourg → Neustadt Weinstr,FR,FR,37.93,SNCF,day,14,144,0.53,5.46,4.93,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0971,0,300,147,0.49,0
K5+,Nevers,Orleans,day,Nevers → Orleans,FR,FR,138.79,SNCF,day,14,144,1.94,19.99,18.05,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.097,0,300,205,0.6833,0
P2,Nevers,Paray Le Monial,day,Nevers → Paray le Monial,FR,FR,94.84,SNCF,day,14,144,1.33,13.66,12.33,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0974,0,300,90,0.3,0
K5+,Nevers,Paris Austerlitz,day,Nevers → Paris Austerlitz,FR,FR,214.42,SNCF,day,14,144,3.0,30.88,27.88,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0972,0,300,156,0.52,0
TER,Nevers,Paris Bercy,day,Nevers → Paris Bercy,CH,CH,213.66,SNCF (Société Nationale des Chemins de fer Français),day,14,144,2.99,30.77,27.78,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0972,0,300,90,0.3,0
K2+,Nevers,Paris Bercy Bourg Pays D Auv,night,Nevers → Paris Bercy Bourg Pays D Auv,FR,FR,213.73,SNCF VOYAGEURS,night,14,144,2.99,30.78,27.79,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0971,1,200,143,0.715,0
P2,Nevers,Saint Pierre Le Moutier,day,Nevers → Saint Pierre le Moutier,FR,FR,21.77,SNCF,day,14,144,0.3,3.13,2.83,90.4,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0958,0,300,146,0.4867,0
P7,Nevers,Tours,night,Nevers → Tours,FR,FR,191.05,SNCF VOYAGEURS,night,14,144,2.67,27.51,24.84,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0971,1,200,133,0.665,0
C71,Vic Le Comte,Nevers,day,Vic le Comte → Nevers,FR,FR,147.1,SNCF,day,14,144,2.06,21.18,19.12,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0973,0,300,111,0.37,0
P14,Nevers,Vierzon,day,Nevers → Vierzon,FR,FR,86.74,SNCF,day,14,144,1.21,12.49,11.28,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0969,0,300,208,0.6933,0
770B,Nice Ville,Paris Austerlitz,day,Nice Ville → Paris Austerlitz,FR,FR,683.8,SNCF,day,14,144,9.57,98.47,88.9,90.3,Back-on-Track 2022,2026-03-22,1,0,long,1,0.0972,0,300,197,0.6567,0
770B,Nice Ville,Paris Bercy Bourg Pays D Auv,day,Nice Ville → Paris Bercy Bourg Pays d Auv,FR,FR,682.77,SNCF,day,14,144,9.56,98.32,88.76,90.3,Back-on-Track 2022,2026-03-22,1,0,long,1,0.0972,0,300,176,0.5867,0
633B,Nice Ville,Paris Gare De Lyon Hall 1 2,night,Nice Ville → Paris de Lyon Hall 1 2,FR,FR,683.68,SNCF VOYAGEURS,night,14,144,9.57,98.45,88.88,90.3,Back-on-Track 2022,2026-03-22,1,0,long,1,0.0972,1,200,116,0.58,0
071A,Nice Ville,Strasbourg,day,Nice Ville → Strasbourg,FR,FR,543.91,SNCF,day,14,144,7.61,78.32,70.71,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0972,0,300,176,0.5867,0
P1,Nice Ville,Tende,day,Nice Ville → Tende,FR,FR,49.41,SNCF Voyageurs SA,day,14,144,0.69,7.12,6.43,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0969,0,300,118,0.3933,0
C3,Ventimiglia,Nice Ville,day,Ventimiglia → Nice Ville,FR,FR,29.64,SNCF Voyageurs SA,day,14,144,0.41,4.27,3.86,90.4,Back-on-Track 2022,2026-03-22,0,0,court,1,0.096,0,300,189,0.63,0
C36,Niederbronn Les Bains,Strasbourg,day,Niederbronn les Bains → Strasbourg,FR,FR,41.49,SNCF,day,14,144,0.58,5.97,5.39,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0972,0,300,224,0.7467,0
P816,Niedermodern Pont De La Moder,Saverne,day,Niedermodern Pont de la Moder → Saverne,FR,FR,22.53,SNCF,day,14,144,0.32,3.24,2.92,90.1,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0988,0,300,198,0.66,0
S15,Niederweningen,Pfaffikon Sz,day,Niederweningen → Pfaffikon Sz,CH,CH,46.06,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.64,6.63,5.99,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0965,0,300,117,0.39,0
S15,Rapperswil Sg,Niederweningen,day,Rapperswil Sg → Niederweningen,CH,CH,46.34,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.65,6.67,6.02,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0975,0,300,166,0.5533,0
S15,Niederweningen,Wetzikon Zh,day,Niederweningen → Wetzikon Zh,CH,CH,38.38,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.54,5.53,4.99,90.2,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0976,0,300,92,0.3067,0
S15,Niederweningen,Zurich Hb,day,Niederweningen → Zurich Hb,CH,CH,19.58,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.27,2.82,2.55,90.4,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0957,0,300,176,0.5867,0
K8,Nimes Centre,Perpignan,day,Nimes Centre → Perpignan,FR,FR,174.49,SNCF,day,14,144,2.44,25.13,22.69,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0971,0,300,170,0.5667,0
P18,Pont Saint Esprit,Nimes Centre,day,Pont Saint Esprit → Nimes Centre,FR,FR,51.78,SNCF,day,14,144,0.72,7.46,6.74,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0965,0,300,90,0.3,0
K8,Nimes Centre,Portbou,night,Nimes Centre → Portbou,FR,FR,184.67,SNCF VOYAGEURS,night,14,144,2.59,26.59,24.0,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0974,1,200,85,0.425,0
C10,Nimes Centre,Sete,day,Nimes Centre → Sete,FR,FR,71.27,SNCF,day,14,144,1.0,10.26,9.26,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0975,0,300,137,0.4567,0
K13,Toulouse Matabiau,Nimes Centre,night,Toulouse Matabiau → Nimes Centre,FR,FR,235.31,SNCF VOYAGEURS,night,14,144,3.29,33.88,30.59,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0971,1,200,111,0.555,0
C88,Nimes Centre,Vauvert,day,Nimes Centre → Vauvert,FR,FR,17.09,SNCF,day,14,144,0.24,2.46,2.22,90.2,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0976,0,300,96,0.32,0
L14,Niort,Poitiers,day,Niort → Poitiers,FR,FR,67.05,SNCF,day,14,144,0.94,9.66,8.72,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0973,0,300,168,0.56,0
L17,Niort,Royan,day,Niort → Royan,FR,FR,88.52,SNCF,day,14,144,1.24,12.75,11.51,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0973,0,300,161,0.5367,0
D17,Saintes,Niort,day,Saintes → Niort,FR,FR,64.7,SNCF,day,14,144,0.91,9.32,8.41,90.2,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0976,0,300,141,0.47,0
P13,Nogent Le Rotrou,Paris Montparnasse Hall 1 2,night,Nogent le Rotrou → Paris Montparnasse Hall 1 2,FR,FR,125.0,SNCF VOYAGEURS,night,14,144,1.75,18.0,16.25,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0972,1,200,97,0.485,0
C3,Nogent Le Rotrou,Paris Montparnasse Point Rencontre Groupes,night,Nogent le Rotrou → Paris Montparnasse Point Rencontre Groupes,FR,FR,124.84,SNCF VOYAGEURS,night,14,144,1.75,17.98,16.23,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0973,1,200,151,0.755,0
P943,Nogent Sur Seine,Romilly Sur Seine,day,Nogent Sur Seine → Romilly Sur Seine,FR,FR,17.42,SNCF,day,14,144,0.24,2.51,2.27,90.4,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0956,0,300,224,0.7467,0
P70,St Etienne Chatcrx G Routiere,Noiretable Place Passeliere,day,St Etienne Chatcrx G → Noiretable Place Passeliere,FR,FR,64.24,SNCF,day,14,144,0.9,9.25,8.35,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0973,0,300,128,0.4267,0
K60,Noiretable Place Passeliere,Thiers,day,Noiretable Place Passeliere → Thiers,FR,FR,18.23,SNCF,day,14,144,0.26,2.63,2.37,90.1,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0989,0,300,122,0.4067,0
Norddeich Mole → Stuttgart Hbf,Norddeich Mole,Stuttgart Hbf,day,Norddeich Mole → Stuttgart,DE,DE,556.29,DB,day,14,144,7.79,80.11,72.32,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0972,0,300,172,0.5733,0
Ostseebad Binz → Nürnberg Hbf,Ostseebad Binz,Nurnberg Hbf,day,Ostseebad Binz → Nurnberg,DE,DE,577.73,DB,day,14,144,8.09,83.19,75.1,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0972,0,300,134,0.4467,0
D1,Passau Hauptbahnhof,Nurnberg Hauptbahnhof,night,Passau → Nurnberg,AT,AT,198.07,ÖBB,night,14,144,2.77,28.52,25.75,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0971,1,200,116,0.58,0
Nürnberg Hbf → Wien Hbf,Nurnberg Hbf,Wien Hbf,day,Nurnberg → Wien,DE,DE,412.01,ÖBB,day,14,144,5.77,59.33,53.56,90.3,Back-on-Track 2022,2026-03-22,0,0,long,1,0.0973,0,300,183,0.61,0
S11,Solothurn,Oberbipp,day,Solothurn → Oberbipp,CH,CH,10.86,ASM-snb (Aare Seeland mobil (snb)),day,14,144,0.15,1.56,1.41,90.4,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0962,0,300,90,0.3,0
S20,Olten,Oberdorf So,day,Olten → Oberdorf So,CH,CH,33.78,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.47,4.86,4.39,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0967,0,300,209,0.6967,0
S15,Rapperswil Sg,Oberglatt Zh,day,Rapperswil Sg → Oberglatt Zh,CH,CH,35.72,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.5,5.14,4.64,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0973,0,300,153,0.51,0
P816,Saverne,Obermodern,day,Saverne → Obermodern,FR,FR,17.4,SNCF,day,14,144,0.24,2.51,2.27,90.4,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0956,0,300,131,0.4367,0
P816,Obermodern,Saverne Haut Barr,day,Obermodern → Saverne Haut Barr,FR,FR,18.88,SNCF,day,14,144,0.26,2.72,2.46,90.4,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0956,0,300,146,0.4867,0
C23+,Obernai,Strasbourg,day,Obernai → Strasbourg,FR,FR,22.64,SNCF,day,14,144,0.32,3.26,2.94,90.2,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0982,0,300,148,0.4933,0
IC 87,Oberndorf Neckar,Stuttgart Hbf,day,Oberndorf Neckar → Stuttgart,CH,DE,70.4,DB,day,14,144,0.99,10.14,9.15,90.2,Back-on-Track 2022,2026-03-22,0,1,court,1,0.0976,0,300,162,0.54,0
CC,Oberwald,Realp Dfb,day,Oberwald → Realp Dfb,CH,CH,14.09,DFB (Dampfbahn Furka-Bergstrecke),day,14,144,0.2,2.03,1.83,90.1,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0985,0,300,217,0.7233,0
R,Visp,Oberwald,day,Visp → Oberwald,CH,CH,44.1,MGB-fo (Matterhorn Gotthard Bahn (fo)),day,14,144,0.62,6.35,5.73,90.2,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0976,0,300,152,0.5067,0
EXT,Olten,Oensingen,day,Olten → Oensingen,CH,CH,16.67,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.23,2.4,2.17,90.4,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0958,0,300,170,0.5667,0
EXT,Solothurn,Oensingen,day,Solothurn → Oensingen,CH,CH,15.49,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.22,2.23,2.01,90.1,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0987,0,300,193,0.6433,0
C25,Strasbourg,Offenburg,day,Strasbourg → Offenburg,FR,FR,19.79,SNCF,day,14,144,0.28,2.85,2.57,90.2,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0982,0,300,104,0.3467,0
RE,Offenburg,Weil Am Rhein,day,Offenburg → Weil am Rhein,CH,CH,101.3,DB Regio (DB Regio AG Baden-Württemberg),day,14,144,1.42,14.59,13.17,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0973,0,300,171,0.57,0
C1,Paris Saint Lazare,Oissel,day,Paris Saint Lazare → Oissel,FR,FR,103.07,SNCF,day,14,144,1.44,14.84,13.4,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.097,0,300,138,0.46,0
Stralsund Hbf → Oldenburg(Oldb),Stralsund Hbf,Oldenburg Oldb,day,Stralsund → Oldenburg Oldb,DE,DE,344.52,DB,day,14,144,4.82,49.61,44.79,90.3,Back-on-Track 2022,2026-03-22,0,0,moyen,1,0.0972,0,300,188,0.6267,0
L55,Oloron Sainte Marie,Pau,day,Oloron Sainte Marie → Pau,FR,FR,22.41,SNCF,day,14,144,0.31,3.23,2.92,90.4,Back-on-Track 2022,2026-03-22,0,0,court,1,0.096,0,300,90,0.3,0
S26,Rotkreuz,Olten,day,Rotkreuz → Olten,CH,CH,45.86,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.64,6.6,5.96,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.097,0,300,146,0.4867,0
S26,Rupperswil,Olten,day,Rupperswil → Olten,CH,CH,17.47,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.24,2.52,2.28,90.5,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0952,0,300,123,0.41,0
S9,Olten,Sissach,day,Olten → Sissach,CH,CH,14.27,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.2,2.05,1.85,90.2,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0976,0,300,169,0.5633,0
IR55,Olten,Solothurn,day,Olten → Solothurn,CH,CH,32.06,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.45,4.62,4.17,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0974,0,300,171,0.57,0
S29,Sursee,Olten,day,Sursee → Olten,CH,CH,24.73,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.35,3.56,3.21,90.2,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0983,0,300,118,0.3933,0
RE,Wettingen,Olten,day,Wettingen → Olten,CH,CH,32.98,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.46,4.75,4.29,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0968,0,300,118,0.3933,0
IR16,Zurich Hb,Olten,day,Zurich Hb → Olten,CH,CH,47.73,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.67,6.87,6.2,90.2,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0975,0,300,145,0.4833,0
K8+,Orleans,Paris Austerlitz,night,Orleans → Paris Austerlitz,FR,FR,109.33,SNCF VOYAGEURS,night,14,144,1.53,15.74,14.21,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0972,1,200,93,0.465,0
K8+,Orleans,Paris Austerlitz Routiere,day,Orleans → Paris Austerlitz,FR,FR,109.32,SNCF,day,14,144,1.53,15.74,14.21,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0972,0,300,188,0.6267,0
K6+,Paris Bercy Bourg Pays D Auv,Orleans,day,Paris Bercy Bourg Pays d Auv → Orleans,FR,FR,109.42,SNCF,day,14,144,1.53,15.76,14.23,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0971,0,300,133,0.4433,0
K16,Orleans,Saint Pierre Des Corps,night,Orleans → Saint Pierre des Corps,FR,FR,105.78,SNCF VOYAGEURS,night,14,144,1.48,15.23,13.75,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0972,1,200,60,0.3,0
K16,Tours,Orleans,night,Tours → Orleans,FR,FR,107.48,SNCF VOYAGEURS,night,14,144,1.5,15.48,13.98,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0969,1,200,109,0.545,0
P8,Orleans,Toury,day,Orleans → Toury,FR,FR,31.88,SNCF,day,14,144,0.45,4.59,4.14,90.2,Back-on-Track 2022,2026-03-22,0,0,court,1,0.098,0,300,103,0.3433,0
P104,Orleans,Vierzon,day,Orleans → Vierzon,FR,FR,76.66,SNCF,day,14,144,1.07,11.04,9.97,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.0969,0,300,90,0.3,0
S46,Solothurn,Ostermundigen,day,Solothurn → Ostermundigen,CH,CH,27.9,BLS-bls (BLS AG (bls)),day,14,144,0.39,4.02,3.63,90.3,Back-on-Track 2022,2026-03-22,0,0,court,1,0.097,0,300,94,0.3133,0
Ostseebad Binz → Stuttgart Hbf,Ostseebad Binz,Stuttgart Hbf,day,Ostseebad Binz → Stuttgart,DE,DE,695.22,DB,day,14,144,9.73,100.11,90.38,90.3,Back-on-Track 2022,2026-03-22,1,0,long,1,0.0972,0,300,155,0.5167,0
